year,event,discipline,gender,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Semi-final,19.0,Yunchan SONG,KOR,91.2,,2023-08-01,2023-08-12,2025-08-21T22:33:16.585433
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Semi-final,20.0,Sam AVEZOU,FRA,82.7,,2023-08-01,2023-08-12,2025-08-21T22:33:16.585433
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,1.0,Jakob SCHUBERT,AUT,183.6,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,2.0,Colin DUFFY,USA,160.7,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,3.0,Tomoa NARASAKI,JPN,156.7,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,4.0,Sorato ANRAKU,JPN,149.1,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,5.0,Toby ROBERTS,GBR,143.4,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,6.0,Adam ONDRA,CZE,141.2,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,7.0,Dohyun LEE,KOR,127.1,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Men,Final,8.0,Paul JENFT,FRA,102.8,,2023-08-01,2023-08-12,2025-08-21T22:33:17.530454
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,1.0,Janja GARNBRET,SLO,175.0,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,2.0,Ai MORI,JPN,136.9,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,3.0,Oriane BERTONE,FRA,133.5,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,4.0,Brooke RABOUTOU,USA,122.1,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,5.0,Miho NONAKA,JPN,108.0,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,6.0,Jessica PILZ,AUT,98.5,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,7.0,Annie SANDERS,USA,92.5,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,8.0,Jain KIM,KOR,91.1,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
2023,IFSC World Championships Bern 2023,Boulder&Lead,Women,Semi-final,9.0,Natalia GROSSMAN,USA,88.5,,2023-08-01,2023-08-12,2025-08-21T22:33:18.838442
