year,event,discipline,gender,round_type,round_name,rank,athlete,country,score,points,start_date,end_date,scraped_at
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,55.0,Zoe PEETERMANS,GBR,50.34,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,56.0,Meije LERONDEL,FRA,51.15,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,57.0,Roxana WIENAND,GER,51.31,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,58.0,Lucie WATILLON,BEL,53.74,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,59.0,Adriene Akiko CLARK,USA,56.28,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,60.0,Tina Johnsen HAFSAAS,NOR,56.71,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,61.0,Tereza SIRUCKOVA,CZE,57.42,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,62.0,Franziska STERRER,AUT,60.03,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,63.0,Anja KÖHLER,BRA,60.65,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,64.0,Zoe GARCIA MOLINA,ARG,61.73,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,65.0,Zoé EGLI,SUI,61.99,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,65.0,Ina PLASSOUX DJIGA,FRA,61.99,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,67.0,Viola BATTISTELLA,ITA,62.47,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,68.0,Léa MARIGO,FRA,64.0,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,69.0,Quinn MASON,USA,66.67,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,70.0,Valentina ARNOLDI,ITA,69.78,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,71.0,Chloe EARLE,CAN,69.97,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,72.0,Mira CAPICCHIONI,USA,70.7,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,73.0,Lianet CASTILLO,VEN,71.24,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,74.0,Svana BJARNASON,ISL,73.0,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,75.0,Muykuay SILVA,CHI,73.18,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,76.0,Bianca DE MAGALHAES DE CASTRO,BRA,77.0,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,77.0,Elizabeth SEPULVEDA,PUR,77.74,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,78.0,Prateeksha ARUN,IND,78.23,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,79.0,Emily SCOTT,AUS,78.25,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,80.0,María Fernanda GONZÁLEZ RÁMIREZ,MEX,79.16,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,81.0,Tegwen OATES,RSA,81.25,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,82.0,María Fernanda HIDALGO AMEZQUITA,MEX,81.5,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Qualification,Qualification,83.0,Alyssa MEYER,RSA,81.74,,2023-07-07,2023-07-09,2025-08-22T11:55:57.902893
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,1.0,Chaehyun SEO,KOR,46+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,2.0,Jessica PILZ,AUT,44+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,3.0,Nonoha KUME,JPN,43+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,4.0,Jain KIM,KOR,39+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,5.0,Miho NONAKA,JPN,36+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,6.0,Hélène JANICOT,FRA,36,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,7.0,Mia KRAMPL,SLO,35,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,8.0,Vita LUKAN,SLO,35,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,9.0,Natsuki TANII,JPN,33+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,10.0,Manon HILY,FRA,33,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,11.0,Ryu NAKAGAWA,JPN,33,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,12.0,Molly THOMPSON-SMITH,GBR,33,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,13.0,Ievgeniia KAZBEKOVA,UKR,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,14.0,Lynn VAN DER MEER,NED,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,15.0,Camille POUGET,FRA,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,16.0,Futaba ITO,JPN,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,17.0,Lana SKUSEK,SLO,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,18.0,Eliska ADAMOVSKA,CZE,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,19.0,Sara COPAR,SLO,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,20.0,Laura ROGORA,ITA,30+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,21.0,Salomé ROMAIN,FRA,29+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,22.0,Yuetong ZHANG,CHN,29+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,23.0,Oceania MACKENZIE,AUS,22+,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,24.0,Lucija TARKUS,SLO,19,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,25.0,Nika POTAPOVA,UKR,17,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Semifinal,Semi-final,26.0,Annie SANDERS,USA,13,,2023-07-07,2023-07-09,2025-08-22T11:55:58.664053
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,1.0,Jain KIM,KOR,43+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,2.0,Nonoha KUME,JPN,38+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,3.0,Hélène JANICOT,FRA,38+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,4.0,Jessica PILZ,AUT,37+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,5.0,Miho NONAKA,JPN,37+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,6.0,Mia KRAMPL,SLO,33,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,7.0,Vita LUKAN,SLO,29+,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Lead,Women,Final,Final,8.0,Chaehyun SEO,KOR,22,,2023-07-07,2023-07-09,2025-08-22T11:55:59.399960
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,1.0,Veddriq LEONARDO,INA,4.98,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,2.0,Samuel WATSON,USA,5.03,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,3.0,Raharjati NURSAMSA,INA,5.04,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,4.0,Rishat KHAIBULLIN,KAZ,5.05,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,5.0,Jianguo LONG,CHN,5.06,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,6.0,Matteo ZURLONI,ITA,5.14 (ER),,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,7.0,Rahmad ADI MULYONO,INA,5.17,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,8.0,Ludovico FOSSALI,ITA,5.180,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,9.0,Pierre REBREYEND,FRA,5.181,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,10.0,Aspar ASPAR,INA,5.19,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,11.0,Peng WU,CHN,5.230,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,12.0,John BROSLER,USA,5.232,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,13.0,Euncheol SHIN,KOR,5.235,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,14.0,Alfian MUHAMMAD FAJRI,INA,5.24,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,15.0,Jinbao LONG,CHN,5.26,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,16.0,Jun YASUKAWA,JPN,5.27,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,17.0,Erik NOYA CARDONA,ESP,5.28,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,18.0,Reza ALIPOUR SHENAZANDIFARD,IRI,5.33,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,19.0,Zainal ARIPIN,INA,5.340,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,20.0,Leander CARMANNS,GER,5.344,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,21.0,Kevin AMON,AUT,5.361,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,22.0,Bassa MAWEM,FRA,5.362,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,23.0,Kostiantyn PAVLENKO,UKR,5.366,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,24.0,Xinshang WANG,CHN,5.40,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,25.0,Yaroslav TKACH,UKR,5.43,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,26.0,Ryo OMASA,JPN,5.45,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,27.0,Gian Luca ZODDA,ITA,5.485,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,28.0,Ethan PITCHER,CAN,5.487,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,29.0,Yongjun JUNG,KOR,5.50,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,30.0,Long CAO,CHN,5.52,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,31.0,Carlos Felipe GRANJA LOPEZ,ECU,5.56,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,32.0,Lukas KNAPP,AUT,5.59,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,33.0,Yongsu LEE,KOR,5.62,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,34.0,Luca ROBBIATI,ITA,5.67,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,35.0,Motonori TABUCHI,JPN,5.72,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,36.0,Marius PAYET GABORIAUD,FRA,5.744,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,37.0,Tobias PLANGGER,AUT,5.748,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,38.0,Minsu KANG,KOR,5.75,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,39.0,Julian DAVID,NZL,5.80 (OcR),,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,40.0,Sho TAKENAKA,JPN,5.84,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,41.0,Lawrence BOGESCHDORFER,AUT,5.86,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,42.0,Linus BADER,GER,5.87,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,43.0,Marceau GARNIER,FRA,5.90,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,44.0,Deepu MALLESH,IND,5.94,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,45.0,Rafe STOKES,GBR,5.96,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,46.0,Mikolaj WROBLEWSKI,POL,5.97,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,47.0,Joshua BRUYNS,RSA,5.99 (AfR),,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,48.0,Alisher MURAT,KAZ,6.03,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,49.0,Jongbin CHOI,KOR,6.06,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,50.0,Tomas CHICAIZA DAVILA,ECU,6.13 (7.427),,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,51.0,Dorian ZEDLER,GER,6.13 (7.941),,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,52.0,Jose Tomas LEDESMA,CHI,6.16,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,53.0,Cheung-Chi Shoji CHAN,HKG,6.20,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,54.0,Guillaume MORO,FRA,6.21,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,55.0,Matvey YESSIPOV,KAZ,6.28,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,56.0,Aidan GODDARD,USA,6.33,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,57.0,Matthew FALL,GBR,6.39,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,58.0,Shuto FUJINO,JPN,6.49,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,59.0,Minhui WANG,CHN,6.75,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,60.0,Chi-Fung AU,HKG,6.83,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,61.0,Jan KRIZ,CZE,6.87,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,62.0,Chad HORTON,AUS,7.02,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,63.0,Zach HAMMER,USA,7.05,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,64.0,Flynn CHISHOLM,NZL,7.38,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,65.0,Pedro EGG,BRA,7.79,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,66.0,Valentin STERNIK,ARG,8.52,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,67.0,Amir MAIMURATOV,KAZ,8.99,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,68.0,Isaac ESTEVEZ,ECU,FALL,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,68.0,Kiromal KATIBIN,INA,FALL,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,68.0,Quinn O'FRANCIA,USA,FALL,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Noah BRATSCHI,USA,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Marcin DZIENSKI,POL,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Michael FINN-HENRY,CAN,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Sebastian LUCKE,GER,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Gustavo Jose PEREZ,VEN,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
2023,IFSC World Cup Chamonix 2023,Speed,Men,Qualification,Qualification,71.0,Darren SKOLNIK,USA,FALSE START,,2023-07-07,2023-07-09,2025-08-22T11:56:00.242590
